# Energy, Intensity
2437.042299,0.0209472867432055
2439.543546,0.0228324714837191
2442.044513,0.023001769587724
2444.545237,0.0235729802684035
2447.045515,0.0231384413563586
2449.54586,0.0235430962258011
2452.046434,0.0249056914080204
2454.546202,0.0262172012927231
2457.046162,0.0250566357834043
2459.546967,0.0248652643338601
2462.047337,0.0270821731494786
2464.398367,0.0280008001184416
2466.149836,0.0291604278242107
2467.000037,0.0304834930407585
2467.250524,0.0323578231311896
2467.352339,0.0314547154186798
2467.453312,0.0323468429684481
2467.55332,0.0360574763475742
2467.653099,0.0326508734199064
2467.753015,0.0351557221767664
2467.853192,0.038290627964528
2467.953384,0.038467343991401
2468.053347,0.0404249021956022
2468.153447,0.0420325213038881
2468.253195,0.0436831024831341
2468.352958,0.0468081976921605
2468.452736,0.0465308706210387
2468.552653,0.0476524331648772
2468.653321,0.0485900563743069
2468.753391,0.0477120300293868
2468.853599,0.0472404454298058
2468.954068,0.049293476132598
2469.053939,0.0472440358063301
2469.153456,0.049204587362252
2469.253234,0.0471977065681492
2469.353765,0.0449280046649164
2469.453697,0.0416628974053934
2469.553275,0.0410556003063486
2469.653483,0.0421825242259797
2469.753461,0.0427490105169774
2469.853454,0.0424639252052918
2469.953462,0.0424960940484991
2470.053363,0.0427787777032688
2470.153033,0.0427668365281149
2470.252841,0.0455350221252881
2470.353034,0.0456860396915232
2470.453242,0.04638757274933
2470.553219,0.0457272199023683
2470.653458,0.0460670055681182
2470.753958,0.0462827804109971
2470.853612,0.0495609798993696
2470.953404,0.0478522376457391
2471.053581,0.0485781224898506
2471.153157,0.051758388424165
2471.252872,0.0502171568231537
2471.353341,0.0523152408399986
2471.453456,0.0534492348034514
2471.553587,0.0504039179878529
2471.653856,0.0541253178897471
2471.753523,0.0538270789947026
2471.853576,0.0550960536466772
2471.953768,0.0588493945699117
2472.053851,0.0600373736444742
2472.153827,0.0580098604028314
2472.253817,0.0599142295322265
2472.353823,0.0630111362813101
2472.453968,0.0635210386655445
2472.553881,0.0662780742883486
2472.653686,0.0685122888160014
2472.753753,0.0696280525229179
2472.853712,0.0698793868920662
2472.953809,0.0746475286910609
2473.053551,0.0750785360144698
2473.153309,0.072602690404609
2473.253699,0.0805998053469713
2473.353982,0.0751764907164612
2473.45428,0.0759120717034745
2473.554222,0.0772934274085155
2473.653684,0.0798901027877948
2473.753532,0.0801684601337299
2473.85352,0.0778282776293679
2473.95377,0.0798197357313744
2474.054407,0.0816401328979642
2474.154441,0.0795266205337738
2474.253994,0.082072443574148
2474.35381,0.0853044907500278
2474.453642,0.0851977886919578
2474.553612,0.0843468397696206
2474.653846,0.0862064594885217
2474.753846,0.0829479115499472
2474.853986,0.0868725066699975
2474.953894,0.0865536070549309
2475.053444,0.0884185840636307
2475.15363,0.0870116512375165
2475.253707,0.0897417524221086
2475.353799,0.0906134250030083
2475.453783,0.0918593742668962
2475.553781,0.0886708387979464
2475.654043,0.0922316420290978
2475.7537,0.093315224947952
2475.853992,0.09396785747791
2475.954548,0.0924218911451372
2476.054499,0.0934585002911343
2476.15434,0.0923891151650787
2476.254073,0.0931820847526239
2476.354069,0.0927901144805685
2476.454329,0.0937265063537838
2476.554231,0.0923674415181591
2476.654024,0.0903057716046484
2476.754081,0.0901559154191011
2476.85378,0.089014784667563
2476.953991,0.0893450824638574
2477.054342,0.0897459375534196
2477.153962,0.0919376700330114
2477.253597,0.0893862025768066
2477.354118,0.0903280860664497
2477.454406,0.0860458544303893
2477.554211,0.0871161355317729
2477.65428,0.0857091607003023
2477.75424,0.0846662046283568
2477.854214,0.0829512024915102
2477.954204,0.0818618237339032
2478.054459,0.0825364800343226
2478.15423,0.083885707461722
2478.254265,0.0807739899151871
2478.35444,0.0823432581868068
2478.454382,0.083330386313007
2478.554338,0.080507788342666
2478.65406,0.0804330724170734
2478.753797,0.0795656151818778
2478.854048,0.0775124265090653
2478.954065,0.0760904668259263
2479.053972,0.0773892801469596
2479.154268,0.0805456486028182
2479.254081,0.0764670469660432
2479.354034,0.0772092099221245
2479.454251,0.0771863003523556
2479.554483,0.073219133995187
2479.654356,0.0765736847428909
2479.754494,0.0741968138169132
2479.854897,0.0730568368862522
2479.954566,0.0747018620714294
2480.054249,0.0783629182993027
2480.154448,0.0774083012799061
2480.254411,0.0733569012123672
2480.35439,0.0787877949705117
2480.454134,0.079299214730628
2480.554143,0.0792367449804564
2480.654292,0.0796800266600141
2480.754331,0.0832899313223896
2480.854635,0.082901507504972
2480.954204,0.0821723851305549
2481.053913,0.0840513740620473
2481.154263,0.0869024413955288
2481.254252,0.0852835245095191
2481.354006,0.0899788859667101
2481.454026,0.0917124926570297
2481.553935,0.094506017585481
2481.65386,0.0956334815797348
2481.754175,0.093539372938344
2481.85438,0.0927127052499226
2481.9546,0.0926720494279797
2482.054711,0.091810584197471
2482.154836,0.092100065224624
2482.254851,0.0900151764502773
2482.354379,0.0858504803659989
2482.454299,0.0855091918682865
2482.554735,0.0856627295163565
2482.655187,0.0834837266268533
2482.755402,0.08025847569702
2482.855257,0.0738617877919327
2482.955001,0.0734092537915153
2483.054885,0.0755861615434968
2483.154785,0.0738678397956815
2483.255327,0.0702679568095195
2483.355257,0.0695202498786128
2483.454699,0.0687377838283371
2483.554784,0.0689973306891627
2483.655136,0.0714030385911516
2483.755,0.0693272934837252
2483.854502,0.0658533451153062
2483.954647,0.0674195168935154
2484.054808,0.0680279765962662
2484.154983,0.0698716990339384
2484.255048,0.07021585308652
2484.35475,0.0695863861495988
2484.454594,0.0699485724121503
2484.554578,0.0690035937666279
2484.654325,0.0656272506943676
2484.754088,0.0655019367059017
2484.854494,0.0649652851199022
2484.95479,0.0668412665257365
2485.054597,0.0650451365513764
2485.154545,0.0689749738448761
2485.25476,0.0668223217968434
2485.354864,0.0708583955910038
2485.454858,0.0683822549682023
2485.554866,0.0666314545595484
2485.654637,0.0681309076717703
2485.754549,0.0675480351926599
2485.854854,0.0677467597280505
2485.954922,0.0697911025618602
2486.054501,0.0659677076701697
2486.154221,0.0651893528849106
2486.254713,0.0663747318905143
2486.355219,0.0660753893011477
2486.455236,0.0673283480193433
2486.555142,0.0668002751714971
2486.654936,0.0684952289149638
2486.754872,0.0684609752121798
2486.854949,0.0659024006479109
2487.042776,0.0633560229511845
2487.580291,0.0649027608799104
2488.642319,0.0666939893751084
2490.054173,0.0667381583573721
2491.553643,0.0672496890762182
2493.053532,0.0731253121545877
2494.553701,0.075084628978565
2496.053752,0.0734558531467593
2497.553929,0.0791904887553435
2499.054344,0.0746069975370043
2500.554085,0.076532924573698
2502.053908,0.0749785293857278
2503.554315,0.0745065744654207
2505.05439,0.0732417646313265
2506.554506,0.0718309581471246
2508.054519,0.0742331228180098
2509.554676,0.0737342276807015
2511.054964,0.0746985399417595
2512.554715,0.0710747236544512
2514.054962,0.0737111638773646
2515.555169,0.0731193763511022
2517.054926,0.0734228250188937
2518.555275,0.0701662155684032
2520.055675,0.0732755863138818
2521.555981,0.071596236917564
2523.05578,0.0725497403264704
2524.555456,0.0729869939645224
2526.05593,0.0727530816703515
2527.556123,0.0721677507406351
2529.055885,0.0725149711114909
2530.555739,0.0707227843127427
2532.055808,0.0712812695062206
2533.556485,0.072566374362344
2535.056814,0.0740539168917553
2536.556915,0.0737842681304306
2538.057182,0.0719063743941798
2539.557603,0.0738160126941548
2541.057895,0.0746695007441265
2542.558043,0.0749249703795321
2544.057897,0.0746078572903227
2545.55758,0.0736847962573351
2547.057767,0.0742077329084206
2548.557897,0.0750450578013294
2550.058373,0.0770800417741601
2551.558629,0.0779199018800553
2553.058791,0.078931098840345
2554.559265,0.076879955335597
2556.059063,0.073704631181155
2557.559148,0.0791597837205866
2559.05923,0.0753834463996431
2560.559296,0.0755968141805918
2562.059756,0.0768230375247477
2563.559615,0.0787828131234777
2565.059564,0.0760994751485098
2566.560155,0.0757874497811951
2568.060391,0.0786517028020033
2569.560541,0.0750431877163152
2571.060736,0.0760533125174105
2572.560536,0.0765124998475282
2574.060499,0.0738483156642526
2575.560614,0.0784180450824872
2577.060728,0.0785469939027623
2578.560829,0.0802605610093959
2580.060906,0.0761224689984377
2581.560804,0.0773993911661697
2583.060798,0.0753064038000199
2584.560879,0.0752853427216889
2586.061326,0.0775316916617862
2587.561985,0.0778185558903558
2589.061972,0.0757952427881845
2590.56171,0.0752418609709202
2592.061771,0.0750415764074225
2593.562,0.0768503608913935
2595.061947,0.0772841401321294
2596.562188,0.0755116728634852
2598.06286,0.0748162011653632
2599.562923,0.0723842982070307
2601.062953,0.0703816532875877
2602.562792,0.0688336984711792
2604.062576,0.0691112595643554
2605.562741,0.0637862865878348
2607.062831,0.0663661619179389
2608.563433,0.0621160871947435
2610.063792,0.0632878689675409
2611.563594,0.0615975863821459
2613.063429,0.0615146043146489
2614.563436,0.0610211802166802
2616.063455,0.0566351511724741
2617.563324,0.0599873200280883
2619.063942,0.0551650516747541
