# Energy, Intensity
2437.042262,0.00488884753195772
2439.54386,0.00394030317402926
2442.044593,0.00409925277351573
2444.545672,0.00354294640671567
2447.046071,0.0030705272263434
2449.54618,0.00337144105373206
2452.046875,0.00280903704380186
2454.547845,0.0028129833008136
2457.04745,0.00296049879335971
2459.547049,0.00249619590456411
2462.047542,0.00248883506239834
2464.39845,0.00258955230506015
2466.150286,0.00334622138699108
2467.00061,0.00426862033389931
2467.25073,0.00469647785214023
2467.352668,0.00557242971511097
2467.453641,0.00557609323273052
2467.553404,0.00642877955118134
2467.653427,0.00764759010898775
2467.753344,0.00819617773693356
2467.853153,0.00955419474038751
2467.95359,0.010427960411181
2468.053921,0.01262691865833
2468.153531,0.0134521746750851
2468.253401,0.0152041054094197
2468.353532,0.0169380504118815
2468.453679,0.0178062007814273
2468.553718,0.0186291648376031
2468.653527,0.0197626736643714
2468.75372,0.0198010447928206
2468.854174,0.0201151535101805
2468.954152,0.0193987627059913
2469.0539,0.0189635790320981
2469.153417,0.0189515592649399
2469.253318,0.0183990371981903
2469.353726,0.0185385128961568
2469.453412,0.0177845607954192
2469.553236,0.0174794403008702
2469.653936,0.0161795160603366
2469.754037,0.0163210404981884
2469.853661,0.0163619547424082
2469.953669,0.0169163139497331
2470.053693,0.0163039103440849
2470.153486,0.0166518851231387
2470.253294,0.0173924067913328
2470.353487,0.0182779709235948
2470.453818,0.0184426639102428
2470.553672,0.0189384538127052
2470.654034,0.0186239913641383
2470.754535,0.0190476285107468
2470.854189,0.0203779285754895
2470.953734,0.0213650614256109
2471.053665,0.0198198606533395
2471.153981,0.0215293793000226
2471.253819,0.0215368854857402
2471.353795,0.0225810623676807
2471.454033,0.0228314181178621
2471.554164,0.0237835713931711
2471.654063,0.024004668491355
2471.753607,0.0241483944576786
2471.85366,0.0240864190343895
2471.953975,0.0254194838629282
2472.054306,0.0268909698597178
2472.154775,0.0282810354672873
2472.254272,0.0300095509814441
2472.353907,0.0301645775697411
2472.454299,0.0309425256798554
2472.554336,0.0330406823837131
2472.654141,0.0333394490574486
2472.754084,0.0368056103781383
2472.854167,0.0378220809250259
2472.954141,0.0376637034185587
2473.054006,0.0393528761613757
2473.154011,0.038827009725166
2473.254155,0.0426987676455544
2473.35419,0.0410726997870087
2473.453993,0.0425532976309716
2473.553811,0.044946974538037
2473.653892,0.0441364566239082
2473.754235,0.0449886584458074
2473.854347,0.0478855435255238
2473.953978,0.0478525687290231
2474.053873,0.0469040261583704
2474.15403,0.0480654268656929
2474.254202,0.0487441105367352
2474.354266,0.0473795902478673
2474.454469,0.0510483444838434
2474.55444,0.0501428702203294
2474.654302,0.0494621165329148
2474.754427,0.0514433945267653
2474.854567,0.0540649431508109
2474.95435,0.0542510848359059
2475.054149,0.0528063617754857
2475.154459,0.0544360278590082
2475.254536,0.0561854232908215
2475.354504,0.0538442494923208
2475.454363,0.0546100920772346
2475.554114,0.0546045123690751
2475.654004,0.0574873323664497
2475.754281,0.0570428025723506
2475.854449,0.0575820101467659
2475.95426,0.0564727170479976
2476.054583,0.0566521452383888
2476.154798,0.0575281621834367
2476.25453,0.0559597172402226
2476.354278,0.0550339859570188
2476.454289,0.055666261192464
2476.554564,0.055188164680482
2476.654357,0.0557806554341551
2476.754165,0.0566107440592841
2476.854237,0.0553229937731398
2476.954697,0.055591305645649
2477.0548,0.0541872763068992
2477.154544,0.0538571076879605
2477.254304,0.0533577799761621
2477.354079,0.053819996665582
2477.454491,0.053079141306808
2477.554669,0.0536086955533497
2477.654613,0.0530899904496192
2477.754698,0.0506665941396483
2477.854299,0.0502429231329207
2477.95404,0.0504556875813582
2478.054543,0.0503694129384656
2478.154688,0.0486609354785097
2478.254724,0.0475436274298578
2478.354525,0.0495761002118963
2478.453968,0.0470985327302767
2478.554173,0.0475773600316708
