# XAS / LUCIA / SOLEIL : 
# Date : sam. 29 mai 2021
#
# TARGET : GFL_PL_08_01_S_pt2
# Total number of scan(s) : 2
# Scan N° : 2
# Coordinates : 
#               Horizontal : 8507
#               Vertical : -3781
#               Depth : 9059.8
#               Rotation : 5.002
# ROI window : 
#               ROI_inf : 490
#               ROI_sup : 525
#
# Start of this scan : 04:58:29
# End of this scan : 05:04:56
#
# I0 current at start (µA) : 0
# USER COMMENTS : 
# 
# EXPERIMENTAL CONFIGURATION : 
# Undulator Harmonic : 5       Offset : nan
# Undulator Polarization : 0
# Low pass filter angle (°) : 0.800863         translation (µm) : -354
# Monochromator Crystal : 1: Si 111
#
# SCAN : 
# Range		From(eV)	To(eV)		Step(eV)	Time(sec)
## 1		2455		2465		1		1
## 2		2465.2		2488		0.2		1
## 3		2489		2525		1		1
#
# Energy	Io		FY		DeadTime		FY_c		TEY		It		Ctr4
2481.2		36867		2793		29.098		3939.24		323		85		0
2481.4		36880		2921		29.4296		4139.13		333		87		0
2481.6		36897		3097		29.1486		4371.12		317		86		0
2481.8		36900		2984		29.165		4212.6		326		86		0
2482		36912		3003		29.183		4240.51		310		89		0
2482.2		36909		2834		29.2843		4007.6		324		85		0
2482.4		36906		2705		29.2245		3821.94		316		82		0
2482.6		36928		2578		29.1758		3640		324		85		0
2482.8		36946		2436		29.0358		3432.72		319		87		0
2483		36934		2332		29.1224		3290.18		317		88		0
2483.2		36942		2188		29.1467		3088.07		322		87		0
2483.4		36968		2173		29.2437		3071.11		308		86		0
2483.6		36982		2153		29.2448		3042.89		332		85		0
2483.8		37005		2120		29.1628		2992.78		310		84		0
2484		37022		2057		29.1532		2903.45		324		84		0
2484.2		37022		2035		29.1015		2870.3		326		85		0
2484.4		37022		2021		29.2131		2855.05		313		85		0
2484.6		37030		2026		29.052		2855.61		317		84		0
2484.8		37014		2001		29.1181		2823		316		85		0
2485		37013		1994		29.0413		2810.09		314		87		0
2485.2		37003		1992		29.1899		2813.16		304		86		0
2485.4		37031		2013		29.167		2841.9		317		87		0
2485.6		37006		1927		29.1696		2720.58		322		87		0
2485.8		36995		1969		28.8637		2767.93		319		84		0
2486		37016		1930		29.0087		2718.64		318		84		0
2486.2		37000		2006		28.9655		2823.98		318		85		0
2486.4		37019		1963		29.1349		2770.05		318		85		0
2486.6		37003		1954		29.0686		2754.78		310		87		0
2486.8		36996		2026		29.0925		2857.24		306		86		0
2487		37021		1942		29.0146		2735.77		314		86		0
2487.2		37003		1947		29.058		2744.49		308		86		0
2487.4		36983		2005		29.3245		2836.91		320		86		0
2487.6		36975		1938		29.0615		2731.95		317		86		0
2487.8		36982		1982		29.0592		2793.88		319		84		0
2488		36987		1865		29.0453		2628.44		327		85		0
2489		37050		2027		29.0342		2856.31		307		85		0
2490		37110		2066		29.2018		2918.15		316		85		0
2491		37117		2123		28.9923		2989.82		317		87		0
2492		37086		2115		28.9715		2977.68		324		86		0
2493		37097		2201		29.1199		3105.24		314		86		0
2494		37103		2133		29.149		3010.54		317		84		0
